line_id,order_id,book_id,price
2869,2869,7495,11.87
2870,2870,10577,9.33
2871,2871,279,14.17
2872,2872,8716,11.52
2873,2873,9408,2.46
2874,2874,4765,10.97
2875,2875,1950,17.44
2876,2876,6534,2.85
2877,2877,8631,19.13
2878,2878,9114,2.23
2879,2879,3230,12.84
2880,2880,3738,1.7
2881,2881,2534,13.28
2882,2882,6059,5.62
2883,2883,4813,9.29
2884,2884,2200,17.24
2885,2885,9957,5.19
2886,2886,6512,0.09
2887,2887,7659,9.19
2888,2888,6453,19.43
2889,2889,2028,14.1
2890,2890,1517,14.66
2891,2891,3448,2.64
2892,2892,9557,14.36
2893,2893,8389,8.26
2894,2894,7651,15.93
2895,2895,9593,6.51
2896,2896,1916,9.53
2897,2897,518,8.27
2898,2898,7854,2.84
2899,2899,8522,11.9
2900,2900,7417,17.35
2901,2901,7171,11.34
2902,2902,3272,2.68
2903,2903,287,4.59
2904,2904,1220,9.29
2905,2905,1667,19.31
2906,2906,7712,7.66
2907,2907,1599,11.0
2908,2908,5296,1.86
2909,2909,4901,11.92
2910,2910,7853,8.23
2911,2911,9723,8.95
2912,2912,7525,0.15
2913,2913,4385,0.02
2914,2914,5647,14.75
2915,2915,4171,2.53
2916,2916,3205,11.99
2917,2917,3393,16.99
2918,2918,5854,4.57
2919,2919,4799,16.64
2920,2920,5300,3.64
2921,2921,4639,18.72
2922,2922,3693,8.04
2923,2923,381,1.29
2924,2924,4887,14.55
2925,2925,4156,13.65
2926,2926,2763,18.0
2927,2927,620,9.07
2928,2928,7732,9.37
2929,2929,9471,12.48
2930,2930,1142,18.07
2931,2931,8787,14.59
2932,2932,8759,11.14
2933,2933,1624,6.22
2934,2934,8608,2.84
2935,2935,1176,13.32
2936,2936,4766,5.68
2937,2937,3978,16.25
2938,2938,1718,0.37
2939,2939,4043,16.0
2940,2940,992,17.06
2941,2941,6351,1.2
2942,2942,6260,6.45
2943,2943,2697,6.55
2944,2944,856,9.03
2945,2945,2752,3.67
2946,2946,4506,9.92
2947,2947,2425,12.18
2948,2948,6133,5.1
2949,2949,5552,6.88
2950,2950,4806,18.62
2951,2951,7310,6.9
2952,2952,5194,2.89
2953,2953,3364,13.71
2954,2954,4920,4.28
2955,2955,1283,4.1
2956,2956,645,8.68
2957,2957,3082,6.34
2958,2958,8311,16.37
2959,2959,2785,14.72
2960,2960,2958,6.92
2961,2961,6042,11.09
2962,2962,9581,5.99
2963,2963,7275,19.62
2964,2964,9314,1.89
2965,2965,6602,1.85
2966,2966,2926,2.75
2967,2967,6495,1.0
2968,2968,5418,5.24
2969,2969,8796,15.78
2970,2970,4046,12.03
2971,2971,9752,11.73
2972,2972,4874,2.71
2973,2973,11097,19.34
2974,2974,2581,19.82
2975,2975,8222,0.47
2976,2976,8275,6.01
2977,2977,10038,1.48
2978,2978,8122,9.77
2979,2979,9799,19.17
2980,2980,4205,6.61
2981,2981,7842,7.83
2982,2982,351,8.51
2983,2983,10690,5.44
2984,2984,9619,10.55
2985,2985,5637,5.54
2986,2986,10956,6.74
2987,2987,9378,7.11
2988,2988,7920,18.04
2989,2989,6143,16.87
2990,2990,8400,14.5
2991,2991,8756,19.68
2992,2992,6036,0.4
2993,2993,2869,12.3
2994,2994,10107,4.68
2995,2995,8428,5.79
2996,2996,5820,6.82
2997,2997,672,10.75
2998,2998,9300,14.58
2999,2999,2293,12.79
3000,3000,7396,0.95
3001,3001,7116,1.01
3002,3002,8006,12.46
3003,3003,3638,12.28
3004,3004,1283,17.84
3005,3005,2442,18.99
3006,3006,9752,6.04
3007,3007,10297,12.46
3008,3008,10152,13.25
3009,3009,210,9.23
3010,3010,2099,3.43
3011,3011,2133,17.35
3012,3012,772,3.02
3013,3013,9625,0.74
3014,3014,7979,15.75
3015,3015,9395,0.86
3016,3016,9429,19.42
3017,3017,9562,15.91
3018,3018,595,14.13
3019,3019,3917,2.48
3020,3020,4009,19.02
3021,3021,5911,17.06
3022,3022,6544,16.41
3023,3023,7065,3.24
3024,3024,427,11.47
3025,3025,6031,18.38
3026,3026,5138,14.38
3027,3027,7687,14.62
3028,3028,3303,17.79
3029,3029,7087,9.02
3030,3030,4189,15.38
3031,3031,716,2.08
3032,3032,10205,19.37
3033,3033,4753,8.57
3034,3034,9460,13.51
3035,3035,6235,12.36
3036,3036,2444,4.76
3037,3037,6711,18.9
3038,3038,8112,14.74
3039,3039,1911,11.98
3040,3040,7473,13.93
3041,3041,554,18.51
3042,3042,4606,10.85
3043,3043,2617,18.89
3044,3044,8146,15.29
3045,3045,1377,8.94
3046,3046,1622,12.47
3047,3047,1848,11.19
3048,3048,5016,9.58
3049,3049,3469,13.95
3050,3050,8898,3.7
3051,3051,1949,16.49
3052,3052,6922,1.73
3053,3053,5340,12.14
3054,3054,8628,13.0
3055,3055,2684,12.83
3056,3056,2339,2.69
3057,3057,4516,7.66
3058,3058,10693,6.53
3059,3059,373,13.82
3060,3060,230,10.99
3061,3061,8456,10.42
3062,3062,6731,2.89
3063,3063,10550,13.25
3064,3064,2562,15.11
3065,3065,5528,4.16
3066,3066,7616,15.2
3067,3067,6057,18.4
3068,3068,3574,10.07
3069,3069,7277,11.12
3070,3070,9341,10.63
3071,3071,5898,15.16
3072,3072,10315,10.95
3073,3073,3357,2.36
3074,3074,538,16.59
3075,3075,1934,7.94
3076,3076,4290,17.73
3077,3077,4695,15.8
3078,3078,5969,7.91
3079,3079,1699,19.6
3080,3080,4703,6.81
3081,3081,9341,19.41
3082,3082,3307,10.36
3083,3083,6943,10.89
3084,3084,2218,13.43
3085,3085,8460,2.86
3086,3086,5247,0.21
3087,3087,4031,4.52
3088,3088,10055,10.6
3089,3089,10188,8.02
3090,3090,9093,13.66
3091,3091,5127,14.22
3092,3092,4846,11.11
3093,3093,9777,8.89
3094,3094,34,12.46
3095,3095,652,17.79
3096,3096,6393,1.22
3097,3097,6399,2.25
3098,3098,8813,4.28
3099,3099,8648,8.87
3100,3100,5068,10.17
3101,3101,801,14.64
3102,3102,7971,3.98
3103,3103,2921,13.68
3104,3104,5893,12.32
3105,3105,10350,4.19
3106,3106,11022,1.18
3107,3107,7505,13.78
3108,3108,1422,15.03
3109,3109,6251,8.45
3110,3110,3706,14.34
3111,3111,3030,2.75
3112,3112,2897,9.83
3113,3113,4886,5.64
3114,3114,2633,0.61
3115,3115,8562,0.14
3116,3116,2198,19.25
3117,3117,6957,16.41
3118,3118,8150,2.23
3119,3119,8162,6.47
3120,3120,1153,16.93
3121,3121,1706,7.84
3122,3122,6293,19.45
3123,3123,26,18.79
3124,3124,7291,18.3
3125,3125,10195,7.61
3126,3126,2516,6.55
3127,3127,3578,10.27
3128,3128,2731,5.94
3129,3129,5017,19.44
3130,3130,138,15.29
3131,3131,2044,9.03
3132,3132,7048,10.09
3133,3133,2331,9.05
3134,3134,5583,8.84
3135,3135,2307,13.97
3136,3136,4834,7.29
3137,3137,5878,4.15
3138,3138,11017,0.43
3139,3139,9462,6.95
3140,3140,8757,7.68
3141,3141,5902,17.66
3142,3142,8522,17.86
3143,3143,7051,3.23
3144,3144,5587,19.98
3145,3145,5057,5.33
3146,3146,185,3.29
3147,3147,6462,2.21
3148,3148,5027,1.77
3149,3149,3784,18.34
3150,3150,4348,16.62
3151,3151,6300,1.7
3152,3152,7377,4.65
3153,3153,4183,4.87
3154,3154,4213,7.68
3155,3155,10985,1.23
3156,3156,10408,3.75
3157,3157,6003,15.06
3158,3158,10712,4.65
3159,3159,8243,10.87
3160,3160,7330,16.38
3161,3161,1752,18.84
3162,3162,9930,3.92
3163,3163,10015,17.87
3164,3164,10206,5.45
3165,3165,8115,12.61
3166,3166,1244,7.61
3167,3167,1579,0.31
3168,3168,8889,9.97
3169,3169,10771,12.18
3170,3170,485,1.23
3171,3171,6931,1.26
3172,3172,6,16.57
3173,3173,4949,4.02
3174,3174,9014,3.47
3175,3175,4904,14.88
3176,3176,9004,2.5
3177,3177,3102,12.23
3178,3178,2305,4.55
3179,3179,8286,1.32
3180,3180,2755,4.71
3181,3181,9865,1.39
3182,3182,1967,11.52
3183,3183,9293,4.21
3184,3184,10378,0.15
3185,3185,10587,17.34
3186,3186,3326,6.24
3187,3187,9578,13.85
3188,3188,7694,11.18
3189,3189,6238,15.6
3190,3190,7211,3.59
3191,3191,1305,3.21
3192,3192,5357,0.42
3193,3193,6189,7.97
3194,3194,1482,14.98
3195,3195,4580,5.43
3196,3196,762,5.24
3197,3197,1130,0.71
3198,3198,1741,0.51
3199,3199,6678,12.37
3200,3200,555,11.8
3201,3201,2407,4.66
3202,3202,6028,10.11
3203,3203,1670,5.75
3204,3204,8098,15.52
3205,3205,6729,5.38
3206,3206,5679,12.41
3207,3207,8729,17.92
3208,3208,5312,14.2
3209,3209,8864,8.43
3210,3210,5361,8.4
3211,3211,4803,18.31
3212,3212,422,8.38
3213,3213,9594,1.7
3214,3214,6086,15.57
3215,3215,294,6.99
3216,3216,1759,14.42
3217,3217,5145,14.91
3218,3218,5247,15.2
3219,3219,2274,5.42
3220,3220,4425,14.34
3221,3221,4601,14.9
3222,3222,5693,4.51
3223,3223,358,19.43
3224,3224,10665,10.01
3225,3225,4933,17.24
3226,3226,8816,4.47
3227,3227,2442,8.85
3228,3228,1794,10.5
3229,3229,9782,13.42
3230,3230,3527,11.97
3231,3231,3725,8.44
3232,3232,10747,8.89
3233,3233,8087,11.8
3234,3234,3718,12.27
3235,3235,9666,17.5
3236,3236,9629,7.79
3237,3237,7065,1.96
3238,3238,7731,1.99
3239,3239,6671,12.33
3240,3240,6334,0.47
3241,3241,8111,1.61
3242,3242,2117,2.11
3243,3243,422,15.85
3244,3244,683,3.36
3245,3245,3214,12.8
3246,3246,4064,14.93
3247,3247,4127,4.09
3248,3248,3862,5.5
3249,3249,9264,11.7
3250,3250,6937,5.19
3251,3251,9258,2.77
3252,3252,8627,12.03
3253,3253,9721,0.57
3254,3254,2764,13.7
3255,3255,6191,11.04
3256,3256,2136,14.49
3257,3257,1210,9.36
3258,3258,10442,10.4
3259,3259,7111,1.77
3260,3260,3024,4.36
3261,3261,10141,13.29
3262,3262,6057,14.57
3263,3263,6657,4.65
3264,3264,10602,5.03
3265,3265,10812,10.79
3266,3266,7092,13.4
3267,3267,8138,19.6
3268,3268,5755,0.26
3269,3269,8902,15.55
3270,3270,1666,14.76
3271,3271,10889,6.03
3272,3272,3698,16.25
3273,3273,1274,9.8
3274,3274,3322,11.83
3275,3275,10410,4.67
3276,3276,7590,9.51
3277,3277,9485,15.38
3278,3278,3516,11.67
3279,3279,5117,1.32
3280,3280,10783,5.56
3281,3281,3422,18.25
3282,3282,7899,19.03
3283,3283,4220,11.48
3284,3284,619,19.36
3285,3285,9619,11.57
3286,3286,2318,17.78
3287,3287,9584,9.93
3288,3288,7322,0.9
3289,3289,8181,10.57
3290,3290,2792,0.27
3291,3291,9098,14.14
3292,3292,2645,13.35
3293,3293,6068,1.22
3294,3294,5266,16.32
3295,3295,10831,11.54
3296,3296,7179,15.01
3297,3297,6690,18.77
3298,3298,10997,0.57
3299,3299,9836,0.12
3300,3300,8222,10.67
3301,3301,6028,6.25
3302,3302,10916,8.66
3303,3303,1300,9.2
3304,3304,10638,4.01
3305,3305,5514,3.47
3306,3306,3426,12.3
3307,3307,473,10.34
3308,3308,10720,8.71
3309,3309,4945,16.09
3310,3310,7332,14.92
3311,3311,3183,17.89
3312,3312,7740,5.28
3313,3313,8173,9.7
3314,3314,7854,19.5
3315,3315,2002,11.08
3316,3316,7335,3.99
3317,3317,5426,11.86
3318,3318,3114,2.23
3319,3319,2794,0.71
3320,3320,8044,9.16
3321,3321,4942,13.86
3322,3322,2857,15.08
3323,3323,1556,12.03
3324,3324,806,9.16
3325,3325,7432,1.15
3326,3326,2698,4.22
3327,3327,1621,10.27
3328,3328,513,10.54
3329,3329,9897,17.59
3330,3330,10516,14.6
3331,3331,6846,1.72
3332,3332,9168,7.2
3333,3333,10598,14.4
3334,3334,6669,12.87
3335,3335,1393,0.11
3336,3336,7086,14.37
3337,3337,42,10.67
3338,3338,5235,11.48
3339,3339,1632,5.3
3340,3340,3481,0.84
3341,3341,8254,6.81
3342,3342,3941,16.52
3343,3343,3979,19.69
3344,3344,1372,16.68
3345,3345,483,18.77
3346,3346,6721,15.59
3347,3347,3124,9.72
3348,3348,9146,5.17
3349,3349,6406,3.43
3350,3350,3704,3.77
3351,3351,7964,19.62
3352,3352,9786,9.83
3353,3353,8310,8.63
3354,3354,691,5.53
3355,3355,10326,17.61
3356,3356,4564,19.25
3357,3357,19,18.83
3358,3358,7148,8.53
3359,3359,8416,9.64
3360,3360,5834,8.94
3361,3361,252,6.47
3362,3362,7149,2.23
3363,3363,7565,19.97
3364,3364,1065,19.45
3365,3365,6466,13.64
3366,3366,4391,14.53
3367,3367,7154,17.09
3368,3368,5322,10.42
3369,3369,10817,18.27
3370,3370,10068,8.94
3371,3371,1324,1.97
3372,3372,6072,19.96
3373,3373,4172,4.51
3374,3374,5895,11.56
3375,3375,5865,11.6
3376,3376,6954,14.32
3377,3377,10538,14.45
3378,3378,6024,0.58
3379,3379,4541,7.81
3380,3380,3946,5.07
3381,3381,3475,10.05
3382,3382,1835,3.21
3383,3383,9649,11.07
3384,3384,9062,5.76
3385,3385,8761,7.09
3386,3386,10618,17.87
3387,3387,1599,2.35
3388,3388,9937,6.19
3389,3389,7522,18.71
3390,3390,5276,4.58
3391,3391,5137,7.01
3392,3392,7390,5.13
3393,3393,9484,8.28
3394,3394,1340,7.76
3395,3395,524,0.36
3396,3396,4510,15.1
3397,3397,4154,17.7
3398,3398,4092,2.78
3399,3399,7047,18.09
3400,3400,7040,12.87
3401,3401,4863,4.47
3402,3402,10209,8.59
3403,3403,470,5.15
3404,3404,2637,13.15
3405,3405,5568,12.93
3406,3406,200,5.79
3407,3407,2386,9.14
3408,3408,1710,4.75
3409,3409,2628,15.78
3410,3410,5121,2.09
3411,3411,6042,14.08
3412,3412,5995,6.26
3413,3413,3002,19.1
3414,3414,8739,16.02
3415,3415,10,18.25
3416,3416,3450,11.26
3417,3417,9825,10.42
3418,3418,8139,12.89
3419,3419,2753,5.93
3420,3420,2262,17.95
3421,3421,6042,16.23
3422,3422,3662,16.17
3423,3423,1020,1.98
3424,3424,113,14.71
3425,3425,9911,0.37
3426,3426,7574,16.53
3427,3427,8237,4.85
3428,3428,5153,9.33
3429,3429,2541,15.09
3430,3430,11005,14.47
3431,3431,3732,11.86
3432,3432,1013,13.49
3433,3433,7289,13.2
3434,3434,8364,14.99
3435,3435,5029,14.1
3436,3436,5250,14.2
3437,3437,9594,13.6
3438,3438,5861,12.35
3439,3439,6844,19.42
3440,3440,2689,1.75
3441,3441,3654,6.11
3442,3442,3523,19.06
3443,3443,8903,1.22
3444,3444,7484,10.68
3445,3445,7247,6.42
3446,3446,2895,17.37
3447,3447,7086,8.97
3448,3448,9231,0.33
3449,3449,8933,11.26
3450,3450,2223,11.17
3451,3451,10534,18.95
3452,3452,6254,14.15
3453,3453,3360,8.7
3454,3454,9838,14.29
3455,3455,5003,15.43
3456,3456,5168,7.65
3457,3457,2314,3.45
3458,3458,6677,0.84
3459,3459,2277,6.88
3460,3460,6821,0.83
3461,3461,9099,11.95
3462,3462,205,13.58
3463,3463,3078,4.95
3464,3464,1036,15.5
3465,3465,9741,15.66
3466,3466,9381,19.56
3467,3467,20,3.97
3468,3468,7630,17.62
3469,3469,4790,8.34
3470,3470,1415,13.89
3471,3471,4418,10.01
3472,3472,5890,8.79
3473,3473,10945,16.09
3474,3474,3636,19.67
3475,3475,6875,10.33
3476,3476,11106,14.2
3477,3477,2074,4.89
3478,3478,3229,10.44
3479,3479,4091,17.22
3480,3480,10163,18.91
3481,3481,523,16.43
3482,3482,9662,17.4
3483,3483,3383,8.87
3484,3484,1391,7.86
3485,3485,9973,8.73
3486,3486,10047,0.3
3487,3487,2010,1.66
3488,3488,7007,2.04
3489,3489,7386,1.57
3490,3490,149,5.48
3491,3491,8331,16.34
3492,3492,4841,1.55
3493,3493,3673,16.82
3494,3494,6814,4.05
3495,3495,5439,1.63
3496,3496,660,9.83
3497,3497,614,9.45
3498,3498,4952,9.32
3499,3499,10594,18.32
3500,3500,9028,4.31
3501,3501,6642,9.16
3502,3502,577,10.1
3503,3503,9428,7.31
3504,3504,8743,15.2
3505,3505,5151,12.15
3506,3506,6481,3.4
3507,3507,6314,0.68
3508,3508,3742,17.99
3509,3509,540,2.86
3510,3510,10697,14.0
3511,3511,9337,3.62
3512,3512,9906,5.33
3513,3513,9525,3.76
3514,3514,4342,5.82
3515,3515,9259,6.73
3516,3516,2735,15.57
3517,3517,4027,10.27
3518,3518,3026,1.37
3519,3519,3927,18.57
3520,3520,6455,0.15
3521,3521,9661,14.9
3522,3522,4266,9.63
3523,3523,9398,6.74
3524,3524,2089,13.56
3525,3525,2785,8.64
3526,3526,6118,18.79
3527,3527,4147,6.66
3528,3528,587,14.57
3529,3529,1674,9.22
3530,3530,1548,12.68
3531,3531,10871,9.0
3532,3532,11078,2.3
3533,3533,143,1.31
3534,3534,10018,10.13
3535,3535,3486,15.49
3536,3536,5337,18.8
3537,3537,7303,17.34
3538,3538,572,6.57
3539,3539,3779,18.5
3540,3540,4779,12.49
3541,3541,8369,17.41
3542,3542,835,8.41
3543,3543,968,14.45
3544,3544,4291,0.73
3545,3545,7460,2.56
3546,3546,2481,14.34
3547,3547,6925,9.06
3548,3548,3647,11.69
3549,3549,4536,14.61
3550,3550,9313,6.37
3551,3551,2441,12.8
3552,3552,8946,19.57
3553,3553,6914,5.97
3554,3554,3954,16.77
3555,3555,175,1.01
3556,3556,8319,19.39
3557,3557,8444,8.6
3558,3558,2211,5.91
3559,3559,1,18.38
3560,3560,3771,3.25
3561,3561,3467,3.63
3562,3562,9817,7.27
3563,3563,10863,6.02
3564,3564,8428,13.97
3565,3565,7908,1.08
3566,3566,7658,18.69
3567,3567,3779,3.49
3568,3568,9394,12.22
3569,3569,6484,10.67
3570,3570,8858,2.27
3571,3571,4868,15.23
3572,3572,3817,17.73
3573,3573,4845,13.43
3574,3574,10342,8.68
3575,3575,9992,17.9
3576,3576,1494,15.34
3577,3577,1350,8.6
3578,3578,905,3.96
3579,3579,5149,3.45
3580,3580,1400,2.62
3581,3581,5139,8.76
3582,3582,2339,0.86
3583,3583,7236,9.73
3584,3584,4653,14.73
3585,3585,7195,8.89
3586,3586,8727,2.73
3587,3587,9486,0.78
3588,3588,3019,18.78
3589,3589,6571,6.69
3590,3590,1637,16.71
3591,3591,1071,4.32
3592,3592,1636,14.64
3593,3593,3473,1.59
3594,3594,1731,4.4
3595,3595,4970,15.28
3596,3596,3480,3.97
3597,3597,3255,9.87
3598,3598,3355,6.47
3599,3599,6396,1.86
3600,3600,7659,6.96
3601,3601,10221,5.22
3602,3602,3849,8.66
3603,3603,5442,11.29
3604,3604,7583,13.07
3605,3605,4889,7.53
3606,3606,3626,12.23
3607,3607,4023,15.98
3608,3608,9768,6.11
3609,3609,587,15.44
3610,3610,5982,8.77
3611,3611,4767,16.68
3612,3612,8613,15.13
3613,3613,10588,14.54
3614,3614,9011,7.0
3615,3615,9111,19.19
3616,3616,7667,13.53
3617,3617,9907,0.18
3618,3618,7982,17.41
3619,3619,8477,17.58
3620,3620,9409,5.65
3621,3621,1537,9.7
3622,3622,1967,13.69
3623,3623,7867,17.89
3624,3624,6701,19.69
3625,3625,1036,1.1
3626,3626,2786,5.58
3627,3627,9839,3.76
3628,3628,2812,10.52
3629,3629,7038,1.2
3630,3630,8457,5.39
3631,3631,4698,4.59
3632,3632,5422,15.54
3633,3633,5171,4.74
3634,3634,8015,11.7
3635,3635,5044,7.84
3636,3636,4699,13.36
3637,3637,2150,0.26
3638,3638,10044,0.96
3639,3639,306,12.16
3640,3640,8388,9.39
3641,3641,9572,4.91
3642,3642,3828,19.23
3643,3643,5791,4.17
3644,3644,96,4.02
3645,3645,2493,16.76
3646,3646,5094,5.53
3647,3647,2483,7.22
3648,3648,10058,18.96
3649,3649,3855,11.28
3650,3650,143,15.12
3651,3651,6480,14.16
3652,3652,3343,8.95
3653,3653,3484,12.74
3654,3654,1337,3.24
3655,3655,376,8.8
3656,3656,8643,8.1
3657,3657,6596,5.31
3658,3658,5766,11.06
3659,3659,348,16.1
3660,3660,1352,7.29
3661,3661,9909,7.76
3662,3662,641,18.91
3663,3663,10279,5.56
3664,3664,94,2.84
3665,3665,7731,4.83
3666,3666,5301,16.08
3667,3667,8455,12.34
3668,3668,9692,9.55
3669,3669,10688,3.09
3670,3670,9800,10.81
3671,3671,4541,10.91
3672,3672,2233,8.79
3673,3673,2424,15.72
3674,3674,10814,18.75
3675,3675,6205,14.37
3676,3676,10388,15.41
3677,3677,10800,5.05
3678,3678,543,8.35
3679,3679,6221,4.42
3680,3680,5408,13.58
3681,3681,7055,4.28
3682,3682,4123,6.82
3683,3683,2651,6.72
3684,3684,7867,15.38
3685,3685,8300,7.72
3686,3686,5427,6.53
3687,3687,1177,14.14
3688,3688,7797,19.88
3689,3689,2514,19.94
3690,3690,2893,2.27
3691,3691,6260,11.8
3692,3692,158,15.72
3693,3693,2944,5.72
3694,3694,5115,15.59
3695,3695,7592,12.75
3696,3696,2826,3.66
3697,3697,4761,16.01
3698,3698,6889,12.2
3699,3699,6410,10.1
3700,3700,10872,17.21
3701,3701,9432,4.33
3702,3702,5651,6.54
3703,3703,5197,10.57
3704,3704,5409,10.94
3705,3705,603,16.84
3706,3706,9770,17.84
3707,3707,9319,6.07
3708,3708,2140,8.67
3709,3709,3715,9.97
3710,3710,2556,19.22
3711,3711,5852,2.35
3712,3712,3868,15.42
3713,3713,6704,10.19
3714,3714,2259,17.02
3715,3715,5650,2.27
3716,3716,2670,7.38
3717,3717,688,19.69
3718,3718,2568,14.72
3719,3719,4320,16.34
3720,3720,7531,12.59
3721,3721,7296,18.03
3722,3722,10687,16.44
3723,3723,8208,10.96
3724,3724,9255,0.83
3725,3725,1613,5.89
3726,3726,6213,15.43
3727,3727,9416,2.62
3728,3728,7808,14.43
3729,3729,1061,6.94
3730,3730,6598,17.9
3731,3731,4911,0.03
3732,3732,4922,13.58
3733,3733,7433,10.3
3734,3734,8260,12.67
3735,3735,10159,6.55
3736,3736,8658,6.61
3737,3737,3061,8.09
3738,3738,1681,18.78
3739,3739,7851,16.43
3740,3740,9200,9.99
3741,3741,6385,14.55
3742,3742,9166,17.12
3743,3743,6602,16.78
3744,3744,7768,10.2
3745,3745,9851,9.29
3746,3746,3847,13.43
3747,3747,582,16.42
3748,3748,1629,4.79
3749,3749,2428,0.58
3750,3750,5128,12.83
3751,3751,2249,15.08
3752,3752,6143,17.93
3753,3753,9292,8.19
3754,3754,7123,1.08
3755,3755,10330,9.57
3756,3756,4134,0.98
3757,3757,7863,10.45
3758,3758,9283,4.19
3759,3759,6883,17.73
3760,3760,3800,2.93
3761,3761,7641,18.64
3762,3762,1266,0.83
3763,3763,3555,8.49
3764,3764,6609,5.38
3765,3765,1435,19.62
3766,3766,4540,16.39
3767,3767,4159,18.02
3768,3768,8169,4.0
3769,3769,5902,15.4
3770,3770,195,15.56
3771,3771,4597,16.35
3772,3772,3915,15.25
3773,3773,1939,7.57
3774,3774,1227,5.67
3775,3775,8894,12.94
3776,3776,8383,16.05
3777,3777,4852,0.07
3778,3778,7126,7.66
3779,3779,8888,19.11
3780,3780,8080,0.48
3781,3781,7698,2.64
3782,3782,168,10.17
3783,3783,2013,2.9
3784,3784,1216,9.03
3785,3785,10730,1.22
3786,3786,6094,14.08
3787,3787,10021,1.44
3788,3788,9954,4.06
3789,3789,10406,6.35
3790,3790,5806,7.61
3791,3791,7393,11.47
3792,3792,6359,18.13
3793,3793,5837,1.97
3794,3794,6804,16.47
3795,3795,2810,1.88
3796,3796,7462,19.59
3797,3797,2091,13.78
3798,3798,2984,13.01
3799,3799,1133,14.99
3800,3800,5022,10.66
3801,3801,8811,19.19
3802,3802,4910,18.04
3803,3803,3141,6.72
3804,3804,4753,7.8
3805,3805,4738,8.09
3806,3806,10006,13.72
3807,3807,11016,5.65
3808,3808,7334,2.31
3809,3809,9906,9.66
3810,3810,6237,7.88
3811,3811,3437,1.64
3812,3812,1009,1.83
3813,3813,10444,4.32
3814,3814,333,5.4
3815,3815,4111,0.92
3816,3816,1667,16.05
3817,3817,2288,13.03
3818,3818,6308,7.92
3819,3819,7612,7.38
3820,3820,9124,15.6
3821,3821,4928,18.22
3822,3822,3222,14.73
3823,3823,6016,5.4
3824,3824,3249,6.85
3825,3825,1790,10.97
3826,3826,2206,12.39
3827,3827,5409,3.65
3828,3828,6456,7.05
3829,3829,5402,17.17
3830,3830,1793,8.52
3831,3831,3438,3.37
3832,3832,853,14.16
3833,3833,3651,1.29
3834,3834,7196,3.5
3835,3835,6805,2.13
3836,3836,10233,18.18
3837,3837,2219,4.38
3838,3838,2296,17.86
3839,3839,9444,1.88
3840,3840,54,19.17
3841,3841,10819,17.43
3842,3842,5276,13.28
3843,3843,10261,2.97
3844,3844,2506,3.02
3845,3845,10178,9.97
3846,3846,10342,18.09
3847,3847,8470,4.26
3848,3848,9054,6.44
3849,3849,3637,5.01
3850,3850,7240,6.08
3851,3851,1935,8.22
3852,3852,10127,15.96
3853,3853,3964,12.99
3854,3854,2746,9.14
3855,3855,1194,2.03
3856,3856,5015,6.82
3857,3857,2597,18.48
3858,3858,509,10.68
3859,3859,1572,15.82
3860,3860,8136,1.3
3861,3861,7948,17.62
3862,3862,5421,6.57
3863,3863,8157,6.77
3864,3864,6805,14.8
3865,3865,6960,0.33
3866,3866,7711,1.68
3867,3867,1499,13.03
3868,3868,2552,6.26
3869,3869,5479,9.09
3870,3870,9875,17.75
3871,3871,3286,3.5
3872,3872,9337,1.11
3873,3873,2818,8.46
3874,3874,2861,0.16
3875,3875,9224,8.05
3876,3876,5481,12.15
3877,3877,7318,6.7
3878,3878,2779,4.55
3879,3879,7,9.61
3880,3880,6660,6.9
3881,3881,10176,1.8
3882,3882,6794,12.45
3883,3883,5898,12.88
3884,3884,7003,5.85
3885,3885,6719,16.59
3886,3886,8905,11.01
3887,3887,1911,7.58
3888,3888,7670,6.0
3889,3889,7831,17.52
3890,3890,10416,9.61
3891,3891,1019,9.93
3892,3892,9412,0.12
3893,3893,7982,9.42
3894,3894,6546,11.36
3895,3895,4256,6.41
3896,3896,2881,3.98
3897,3897,5101,18.69
3898,3898,8101,0.6
3899,3899,4454,10.92
3900,3900,4711,9.72
3901,3901,5215,13.9
3902,3902,9783,8.97
3903,3903,848,15.97
3904,3904,5975,17.1
3905,3905,3351,5.27
3906,3906,1262,1.76
3907,3907,10679,19.81
3908,3908,10255,8.25
3909,3909,10590,8.76
3910,3910,4284,3.5
3911,3911,11054,0.37
3912,3912,596,10.35
3913,3913,2790,12.14
3914,3914,3260,4.46
3915,3915,223,1.71
3916,3916,9198,0.68
3917,3917,7570,17.32
3918,3918,7840,16.04
3919,3919,6969,11.29
3920,3920,2565,5.66
3921,3921,132,14.35
3922,3922,1449,6.65
3923,3923,4300,11.31
3924,3924,2711,7.01
3925,3925,5318,0.72
3926,3926,5454,17.94
3927,3927,8568,7.83
3928,3928,1981,8.31
3929,3929,3148,7.12
3930,3930,7606,12.32
3931,3931,4007,15.99
3932,3932,172,14.97
3933,3933,7466,2.11
3934,3934,2061,1.46
3935,3935,3360,2.93
3936,3936,10145,14.45
3937,3937,4233,18.61
3938,3938,10818,8.14
3939,3939,1480,6.64
3940,3940,4059,10.65
3941,3941,3309,6.99
3942,3942,5383,15.36
3943,3943,8430,2.56
3944,3944,3539,16.66
3945,3945,6384,4.24
3946,3946,10606,14.45
3947,3947,5202,0.62
3948,3948,945,13.93
3949,3949,7313,3.1
3950,3950,2779,4.12
